item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,source,page_title,review_verdict,review_note,label_origin,category
ha-01077,ז״י,"ז״י הוא תוצאה של ""מתח ישר"" (מתח בקוטביות קבועה) הפועל בין קצותיו של תווך מוליך.",זרם ישר,ז״י.02,זרם ישר,weak,2,זכויות יוצרים | זרם ישר,substituted,yes,wikipedia,זרם ישר,unreviewed,,substitution,wiki_substituted
ha-01078,ז״י,"המונח ""ז״י"" מתייחס לכל צורה של זרימת מטענים בכיוון אחד בין אם עוצמת הזרימה קבועה, ובין אם היא משתנה או פועמת, כמודגם באיור.",זרם ישר,ז״י.02,זרם ישר,weak,2,זכויות יוצרים | זרם ישר,substituted,yes,wikipedia,זרם ישר,unreviewed,,substitution,wiki_substituted
ha-01079,ז״י,"במנוע ז״י ללא מברשות, המגנטים הקבועים נמצאים על הרוטור (הלולאה המסתובבת) והמגנטים בקיטוב מתחלף נבנים כסטטור (המגנטים החיצוניים).",זרם ישר,ז״י.02,זרם ישר,weak,2,זכויות יוצרים | זרם ישר,substituted,yes,wikipedia,מנוע חשמלי,unreviewed,,substitution,wiki_substituted
ha-00128,אי״ה,"""אחרי החג תבע אביו של רפאל את אבי הנערה לדין על דבר אותה אצטלא של רפאל שנשרפה מחמת אותה תינוקת, והרב שהיה משתעי בלישנא דחוכמתא אמר אל אבי הנערה, אי״ה ליום חתונתם תעשה לו מלבוש חדש.",אם ירצה השם,אי״ה.02,אם ירצה השם,weak,2,ארץ ישראל השלמה | אם ירצה השם,substituted,yes,wikipedia,אגדת הסופר,unreviewed,,substitution,wiki_substituted
ha-00129,אי״ה,"(""חילוניות, אי״ה!""), והוא מתאר את האירועים שהובילו לתוניסאי המהפכה ולאלה שבאו בעקבותיה, תוך התמקדות בתפקיד של האסלאם במרחב הציבורי.",אם ירצה השם,אי״ה.02,אם ירצה השם,weak,2,ארץ ישראל השלמה | אם ירצה השם,substituted,yes,wikipedia,נדיה אל פאני,unreviewed,,substitution,wiki_substituted
ha-00130,אי״ה,המונח אי״ה נעשה נפוץ אחרי מלחמת ששת הימים בהתייחס לשאיפה להחיל את ריבונות ישראל על השטחים מעבר לקו הירוק שעברו למָרוּתה של ישראל.,ארץ ישראל השלמה,אי״ה.01,ארץ ישראל השלמה,weak,2,ארץ ישראל השלמה | אם ירצה השם,substituted,yes,wikipedia,ארץ ישראל השלמה,unreviewed,,substitution,wiki_substituted
ha-00131,אי״ה,"אידאולוגיית ""אי״ה"" חצתה מפלגות בשנותיה הראשונות של מדינת ישראל.",ארץ ישראל השלמה,אי״ה.01,ארץ ישראל השלמה,weak,2,ארץ ישראל השלמה | אם ירצה השם,substituted,yes,wikipedia,ארץ ישראל השלמה,unreviewed,,substitution,wiki_substituted
ha-00132,אי״ה,"המונח אי״ה מתייחס למספר מושגים: הארץ המובטחת - תחומי ארץ ישראל כפי שמופיעים בספר בראשית, במדבר, דברים או יחזקאל (מנהר הנילוס במצרים, עד נהר הפרת בעיראק).",ארץ ישראל השלמה,אי״ה.01,ארץ ישראל השלמה,weak,2,ארץ ישראל השלמה | אם ירצה השם,substituted,yes,wikipedia,ארץ ישראל השלמה,unreviewed,,substitution,wiki_substituted
ha-01108,חה״י,מתנדבי היישוב לצי המלכותי הבריטי ומתנדבי היישוב לצי המסחרי המגויס היוו שדרה טכנית חשובה בהקמת חה״י.,חיל הים הישראלי,חה״י.01,חיל הים הישראלי,weak,2,חיל הים הישראלי | חמדת הימים,substituted,yes,wikipedia,חיל הים,unreviewed,,substitution,wiki_substituted
ha-01109,חה״י,ב-31 באוגוסט 2021 דווח כי חה״י ערך לראשונה תרגיל משותף עם הצי החמישי של ארצות הברית בים האדום.,חיל הים הישראלי,חה״י.01,חיל הים הישראלי,weak,2,חיל הים הישראלי | חמדת הימים,substituted,yes,wikipedia,חיל הים,unreviewed,,substitution,wiki_substituted
ha-01110,חה״י,ב-17 בפברואר 2022 דווח כי חה״י השתתף לראשונה בתרגיל IMX.,חיל הים הישראלי,חה״י.01,חיל הים הישראלי,weak,2,חיל הים הישראלי | חמדת הימים,substituted,yes,wikipedia,חיל הים,unreviewed,,substitution,wiki_substituted
ha-01111,חה״י,"חוקר הקבלה ישעיה תשבי טען על סמך דברי ספרים אחרים, מאוחרים יחסית, שהוטמעו בתוך ""חה״י"", שהספר התחבר על ידי צוות תלמידי חכמים מאיזמיר שהושפעו מהשבתאות.",חמדת הימים,חה״י.02,חמדת הימים,weak,2,חיל הים הישראלי | חמדת הימים,substituted,yes,wikipedia,חמדת ימים (ספר),unreviewed,,substitution,wiki_substituted
ha-01112,חה״י,הרב הבן איש חיכתב בתוך דבריו ”ואין לסמוך בדבר זה על ספר חמדת ימים ביום הקדוש הזה (= יום כיפור) שהוא חה״י של כל השנה”.,חמדת הימים,חה״י.02,חמדת הימים,weak,2,חיל הים הישראלי | חמדת הימים,substituted,yes,wikipedia,חמדת ימים (ספר),unreviewed,,substitution,wiki_substituted
ha-00786,ג״צ,"לעיתים נקרא הגר גם ג״צ, כדי להבחינו מגר תושב.",גר צדק,ג״צ.01,גר צדק,weak,2,גר צדק | גאון צדק,substituted,no,wikipedia,גיור,unreviewed,,substitution,wiki_substituted
ha-00787,ג״צ,"התורה שבעל-פה מבחינה בין גר תושב, שהוא גוי המתגורר בקרב עם ישראל ומקבל על עצמו את שבע מצוות בני נח, לבין ג״צ, שהצטרף לעם ישראל והתחייב בכל המצוות.",גר צדק,ג״צ.01,גר צדק,weak,2,גר צדק | גאון צדק,substituted,no,wikipedia,גיור,unreviewed,,substitution,wiki_substituted
ha-00788,ג״צ,"בלשון ההלכה, המונח ""גר"" מציין בדרך כלל ג״צ.",גר צדק,ג״צ.01,גר צדק,weak,2,גר צדק | גאון צדק,substituted,no,wikipedia,גיור,unreviewed,,substitution,wiki_substituted
ha-01734,מהרש״ק,"לוחמים מפורסמים שהשתתפו בקרב: רפאל איתן (רפול), דוד אלעזר (דדו), אליהו סלע (רעננה), יורם קניוק, מהרש״ק, ואורי בן-ארי שהיה מפקד הפלוגה.",בני מהרשק,מהרש״ק.01,בני מהרשק,weak,11,רבקה מהרשק | ר' שלמה קלוגר | בני מהרשק | ר' שלמה מקרלין | ר' שמואל קאיידנובר | ישראל מהרשק | רבי שמשון בן יצחק מקינון (לעיתים | מורנו הרב רבי שלמה כהן | מורנו הרב רבי שלמה קלוגר | מורנו הרב רבי שלמה קרלינר | מורנו הרב רבי שמואל קיידאנובר,substituted,no,wikipedia,מנזר סן סימון,unreviewed,,substitution,wiki_substituted
ha-01735,מהרש״ק,"כך כתב חיים גבתי ב""מהרש״ק: קובץ לזכרו"": נפטר בשנת 1948 בבית החולים בילינסון לאחר מחלה קשה, והובא למנוחות בבית העלמין אשדות יעקב.",ישראל מהרשק,מהרש״ק.02,ישראל מהרשק,weak,11,רבקה מהרשק | ר' שלמה קלוגר | בני מהרשק | ר' שלמה מקרלין | ר' שמואל קאיידנובר | ישראל מהרשק | רבי שמשון בן יצחק מקינון (לעיתים | מורנו הרב רבי שלמה כהן | מורנו הרב רבי שלמה קלוגר | מורנו הרב רבי שלמה קרלינר | מורנו הרב רבי שמואל קיידאנובר,substituted,no,wikipedia,ישראל מהרשק,unreviewed,,substitution,wiki_substituted
ha-01736,מהרש״ק,"ב-1924, בזמן שאשכול היה נשוי לאשתו הראשונה, מהרש״ק, התפתח רומן בינו לבין אלישבע.",רבקה מהרשק,מהרש״ק.03,רבקה מהרשק,weak,11,רבקה מהרשק | ר' שלמה קלוגר | בני מהרשק | ר' שלמה מקרלין | ר' שמואל קאיידנובר | ישראל מהרשק | רבי שמשון בן יצחק מקינון (לעיתים | מורנו הרב רבי שלמה כהן | מורנו הרב רבי שלמה קלוגר | מורנו הרב רבי שלמה קרלינר | מורנו הרב רבי שמואל קיידאנובר,substituted,no,wikipedia,אלישבע קפלן,unreviewed,,substitution,wiki_substituted
ha-00505,בלו״ך,"בלוך הוא שם משפחה יהודי שמוצאו באיטליה או באזורים קלטיים, ומשמעותו היא ""בלו״ך""[דרוש מקור].",בני לוי כולנו,בלו״ך.01,בני לוי כולנו,weak,2,בני לוי כולנו | בר לבב ונקי כפיים,substituted,no,wikipedia,בלוך,unreviewed,,substitution,wiki_substituted
ha-00062,אד״ש,"לעומת זאת, הלכת ביתא ישראל כפי שמתבטאת בספר תאזזה סנבת, מחמירה יותר מההלכה הרבנית, ולפיה גם פיקוח נפש אד״ש.",אינו דוחה שבת,אד״ש.01,אינו דוחה שבת,weak,3,אדר שני | אינו דוחה שבת | אחר דרישת שלומו,substituted,no,wikipedia,סכנת חיים,unreviewed,,substitution,wiki_substituted
ha-03271,תמ״ר,"שלשול שאיננו כואב או עצירות כשלעצמה אינם עונים על הגדרת התסמונת, כלומר יש צורך בכאב בטן או חוסר נוחות ממשית לצורך קיום תמ״ר.",תסמונת המעי הרגיז,תמ״ר.01,תסמונת המעי הרגיז,weak,2,תסמונת המעי הרגיז | תיק מרכז רפואי,substituted,no,wikipedia,תסמונת המעי הרגיז,unreviewed,,substitution,wiki_substituted
ha-03272,תמ״ר,שינויים בהרגלי היציאות הם התסמינים העקביים ביותר אצל חולים עם תמ״ר.,תסמונת המעי הרגיז,תמ״ר.01,תסמונת המעי הרגיז,weak,2,תסמונת המעי הרגיז | תיק מרכז רפואי,substituted,no,wikipedia,תסמונת המעי הרגיז,unreviewed,,substitution,wiki_substituted
ha-03273,תמ״ר,"ייתכן שפעילות מופחתת או לקויה של עצב הוואגוס יכולה להוביל לירידה ביכולת לווסת תחושות כאב, ירידה בתנועתיות במעי, לתרום להחמרה בסנסיטצזיה המרכזית ולהעצים תחושת כאב בחולי תמ״ר.",תסמונת המעי הרגיז,תמ״ר.01,תסמונת המעי הרגיז,weak,2,תסמונת המעי הרגיז | תיק מרכז רפואי,substituted,no,wikipedia,תסמונת המעי הרגיז,unreviewed,,substitution,wiki_substituted
ha-03281,תע״ס,"בשנים 1926–1928 שהה בלונדון, שם חיבר את חיבורו המקיף ""תע״ס"" (פנים מאירות ופנים מסבירות) על הספר ""עץ חיים"".",תלמוד עשר הספירות,תע״ס.01,תלמוד עשר הספירות,weak,2,תלמוד עשר הספירות | תקנון עבודה סוציאלית,substituted,no,wikipedia,יהודה לייב הלוי אשלג,unreviewed,,substitution,wiki_substituted
ha-01207,חקש״ב,"עם קליטת השבויים למחנה מתבצע תהליך רישום ותשאול על ידי חקש״ב, במסגרתו מוכרע האם השבוי חיוני לחקירה (למשל אם הוא מחזיק בידע חיוני בשל תפקידו) אם לאו.",חוקר שבויים,חקש״ב.01,חוקר שבויים,weak,2,חוקר שבויים | חוקרת שבויים,substituted,no,wikipedia,מחנה שבויים,unreviewed,,substitution,wiki_substituted
ha-01208,חקש״ב,"הכוח המבצע ספג שלושה חיילים הרוגים: סרן ציון מזרחי, סמל מרקו ברנשטיין וסרן בועז רביד, חקש״ב מיחידת מודיעין שצורף למבצע ונהרג מירי המרגמות של חזבאללה.",חוקר שבויים,חקש״ב.01,חוקר שבויים,weak,2,חוקר שבויים | חוקרת שבויים,substituted,no,wikipedia,מבצע חוק וסדר,unreviewed,,substitution,wiki_substituted
ha-01209,חקש״ב,במקביל הגיע חקש״ב נוסף במסוק אנפה והורד אל דבור 901.,חוקר שבויים,חקש״ב.01,חוקר שבויים,weak,2,חוקר שבויים | חוקרת שבויים,substituted,no,wikipedia,מבצע אבק דרכים,unreviewed,,substitution,wiki_substituted
ha-01541,כ״ת,"מתחת לאנדותל, כ״ת, ניתן למצוא רקמה חיבורית תחוחה, ומתחתיה שכבה של רצועות גמישות - למינה אלסטיקה אינטרנה - המשמשת גבול לגלימה הפנימית.",כמו תמיד,כ״ת.01,כמו תמיד,weak,2,כתר תורה | כמו תמיד,substituted,yes,wikipedia,כלי דם,unreviewed,,substitution,wiki_substituted
